"beach_id","beach_name","latitude","longitude","sunrise","sunset","weather_description","temperature","water_temperature","cloud_cover","wind_speed","wave_height"
85,"Morro Strand State Beach",35.39210458,-120.8668416,"07:26:00","18:07:00","Cloudy",53,52,"78",7,5.9
85,"Morro Strand State Beach",35.39210458,-120.8668416,"06:43:00","16:55:00","Clear",53,51,"0",8,4.6
85,"Morro Strand State Beach",35.39210458,-120.8668416,"06:38:00","16:58:00","Partly cloudy",50,55,"4",11,4.3
86,"Morro Rock Beach",35.37284552,-120.865919,"07:26:00","18:07:00","Cloudy",53,52,"78",7,5.9
86,"Morro Rock Beach",35.37284552,-120.865919,"06:36:00","16:59:00","Clear",52,52,"0",7,2.3
86,"Morro Rock Beach",35.37284552,-120.865919,"06:37:00","16:58:00","Clear",49,55,"0",6,4.9
86,"Morro Rock Beach",35.37284552,-120.865919,"06:38:00","16:58:00","Partly cloudy",50,55,"4",11,4.3
86,"Morro Rock Beach",35.37284552,-120.865919,"06:43:00","16:55:00","Clear",53,51,"0",8,4.6
87,"Ávila Beach",35.18010746,-120.7316191,"06:42:00","16:55:00","Clear",53,51,"0",6,4.3
87,"Ávila Beach",35.18010746,-120.7316191,"06:37:00","16:58:00","Partly cloudy",50,55,"9",8,4.3
87,"Ávila Beach",35.18010746,-120.7316191,"06:36:00","16:58:00","Clear",50,55,"0",6,4.9
87,"Ávila Beach",35.18010746,-120.7316191,"06:35:00","16:59:00","Clear",52,51,"0",9,2
87,"Ávila Beach",35.18010746,-120.7316191,"07:26:00","18:07:00","Partly cloudy",53,52,"58",9,5.6
88,"Shell Beach",35.17215991,-120.70133,"07:26:00","18:07:00","Partly cloudy",53,52,"58",9,5.6
88,"Shell Beach",35.17215991,-120.70133,"06:35:00","16:59:00","Clear",52,51,"0",9,2
88,"Shell Beach",35.17215991,-120.70133,"06:39:00","16:56:00","Clear",54,51,"0",9,3.6
88,"Shell Beach",35.17215991,-120.70133,"06:36:00","16:58:00","Clear",50,55,"0",6,4.9
88,"Shell Beach",35.17215991,-120.70133,"06:37:00","16:58:00","Partly cloudy",50,55,"9",8,4.3
88,"Shell Beach",35.17215991,-120.70133,"06:42:00","16:55:00","Clear",53,51,"0",6,4.3
89,"Pismo Beach Pier",35.139858,-120.644774,"06:35:00","16:58:00","Clear",51,55,"0",5,4.6
89,"Pismo Beach Pier",35.139858,-120.644774,"07:25:00","18:07:00","Partly cloudy",54,53,"48",10,5.2
89,"Pismo Beach Pier",35.139858,-120.644774,"06:34:00","16:59:00","Clear",52,55,"0",8,2
89,"Pismo Beach Pier",35.139858,-120.644774,"06:41:00","16:54:00","Clear",53,51,"0",6,3.9
89,"Pismo Beach Pier",35.139858,-120.644774,"06:38:00","16:56:00","Clear",53,52,"0",7,3.3
89,"Pismo Beach Pier",35.139858,-120.644774,"06:36:00","16:57:00","Partly cloudy",50,55,"12",10,3.9
90,"Rancho Guadalupe Dunes County Park",34.96514896,-120.6515443,"06:36:00","16:57:00","Partly cloudy",50,55,"12",10,3.9
90,"Rancho Guadalupe Dunes County Park",34.96514896,-120.6515443,"06:34:00","16:59:00","Clear",52,55,"0",8,2
90,"Rancho Guadalupe Dunes County Park",34.96514896,-120.6515443,"06:35:00","16:58:00","Clear",51,55,"0",5,4.6
90,"Rancho Guadalupe Dunes County Park",34.96514896,-120.6515443,"06:38:00","16:56:00","Clear",53,52,"0",7,3.3
90,"Rancho Guadalupe Dunes County Park",34.96514896,-120.6515443,"07:25:00","18:07:00","Partly cloudy",54,53,"48",10,5.2
90,"Rancho Guadalupe Dunes County Park",34.96514896,-120.6515443,"06:41:00","16:54:00","Clear",53,51,"0",6,3.9
91,"Point Sal State Beach",34.90204849,-120.6548958,"06:35:00","16:58:00","Clear",51,55,"0",5,4.6
91,"Point Sal State Beach",34.90204849,-120.6548958,"07:25:00","18:07:00","Partly cloudy",54,53,"48",10,5.2
91,"Point Sal State Beach",34.90204849,-120.6548958,"06:34:00","16:59:00","Clear",52,55,"0",8,2
91,"Point Sal State Beach",34.90204849,-120.6548958,"06:41:00","16:54:00","Clear",53,51,"0",6,3.9
91,"Point Sal State Beach",34.90204849,-120.6548958,"06:38:00","16:56:00","Clear",53,52,"0",7,3.3
91,"Point Sal State Beach",34.90204849,-120.6548958,"06:36:00","16:57:00","Partly cloudy",50,55,"12",10,3.9
92,"Surf Beach",34.68424954,-120.6064212,"06:37:00","16:57:00","Clear",55,52,"0",6,3.6
92,"Surf Beach",34.68424954,-120.6064212,"06:35:00","16:58:00","Partly cloudy",52,56,"5",14,4.6
92,"Surf Beach",34.68424954,-120.6064212,"06:40:00","16:56:00","Clear",55,52,"0",5,4.9
92,"Surf Beach",34.68424954,-120.6064212,"07:24:00","18:08:00","Cloudy",55,54,"75",16,5.9
92,"Surf Beach",34.68424954,-120.6064212,"06:33:00","17:00:00","Clear",53,56,"0",11,2.3
92,"Surf Beach",34.68424954,-120.6064212,"06:34:00","16:59:00","Clear",52,56,"0",12,5.2
93,"Jalama Beach County Park",34.51081204,-120.5018918,"06:34:00","16:59:00","Clear",52,56,"0",12,5.2
93,"Jalama Beach County Park",34.51081204,-120.5018918,"06:35:00","16:58:00","Partly cloudy",52,56,"5",14,4.6
93,"Jalama Beach County Park",34.51081204,-120.5018918,"06:33:00","17:00:00","Clear",53,56,"0",11,2.3
93,"Jalama Beach County Park",34.51081204,-120.5018918,"07:24:00","18:08:00","Cloudy",55,54,"75",16,5.9
93,"Jalama Beach County Park",34.51081204,-120.5018918,"06:40:00","16:56:00","Clear",55,52,"0",5,4.9
94,"Gaviota State Park",34.47353149,-120.2296213,"07:22:00","18:06:00","Overcast",55,60,"94",18,2.6
94,"Gaviota State Park",34.47353149,-120.2296213,"06:31:00","16:58:00","Clear",54,57,"0",7,1
94,"Gaviota State Park",34.47353149,-120.2296213,"06:32:00","16:57:00","Clear",51,56,"0",12,2.6
94,"Gaviota State Park",34.47353149,-120.2296213,"06:33:00","16:57:00","Clear",54,56,"0",11,2.3
94,"Gaviota State Park",34.47353149,-120.2296213,"06:38:00","16:54:00","Clear",57,53,"0",4,2.3
95,"Refugio State Beach",34.46328972,-120.0701569,"07:22:00","18:06:00","Overcast",55,60,"94",18,2.6
95,"Refugio State Beach",34.46328972,-120.0701569,"06:32:00","16:57:00","Clear",51,56,"0",12,2.6
95,"Refugio State Beach",34.46328972,-120.0701569,"06:33:00","16:57:00","Clear",54,56,"0",11,2.3
95,"Refugio State Beach",34.46328972,-120.0701569,"06:38:00","16:54:00","Clear",57,53,"0",4,2.3
95,"Refugio State Beach",34.46328972,-120.0701569,"06:31:00","16:58:00","Clear",54,57,"0",7,1
96,"El Capitán State Beach",34.46061439,-120.0248308,"06:37:00","16:53:00","Clear",58,54,"0",4,1.6
96,"El Capitán State Beach",34.46061439,-120.0248308,"06:31:00","16:56:00","Clear",51,57,"0",8,2.3
96,"El Capitán State Beach",34.46061439,-120.0248308,"06:32:00","16:56:00","Clear",55,57,"0",8,1.6
96,"El Capitán State Beach",34.46061439,-120.0248308,"07:21:00","18:05:00","Overcast",54,61,"99",16,2
96,"El Capitán State Beach",34.46061439,-120.0248308,"06:30:00","16:57:00","Clear",56,58,"0",4,1
98,"Summerland Beach",34.42038268,-119.6024139,"06:29:00","16:56:00","Clear",56,60,"0",2,0.7
98,"Summerland Beach",34.42038268,-119.6024139,"06:36:00","16:52:00","Clear",56,60,"0",6,1.3
98,"Summerland Beach",34.42038268,-119.6024139,"06:30:00","16:55:00","Clear",50,59,"0",8,2
98,"Summerland Beach",34.42038268,-119.6024139,"07:20:00","18:04:00","Overcast",55,63,"97",11,1
98,"Summerland Beach",34.42038268,-119.6024139,"06:31:00","16:55:00","Partly cloudy",55,59,"1",10,1.6
99,"Butterfly Beach",34.4177324,-119.6494454,"07:20:00","18:04:00","Overcast",55,63,"97",11,1
99,"Butterfly Beach",34.4177324,-119.6494454,"06:29:00","16:56:00","Clear",56,60,"0",2,0.7
99,"Butterfly Beach",34.4177324,-119.6494454,"06:30:00","16:55:00","Clear",50,59,"0",8,2
99,"Butterfly Beach",34.4177324,-119.6494454,"06:31:00","16:55:00","Partly cloudy",55,59,"1",10,1.6
99,"Butterfly Beach",34.4177324,-119.6494454,"06:36:00","16:52:00","Clear",56,60,"0",6,1.3
100,"Goleta Beach Park",34.41681648,-119.8324352,"06:30:00","16:57:00","Clear",56,58,"0",4,1
100,"Goleta Beach Park",34.41681648,-119.8324352,"06:37:00","16:53:00","Clear",58,54,"0",4,1.6
100,"Goleta Beach Park",34.41681648,-119.8324352,"07:21:00","18:05:00","Overcast",54,61,"99",16,2
100,"Goleta Beach Park",34.41681648,-119.8324352,"06:32:00","16:56:00","Clear",55,57,"0",8,1.6
100,"Goleta Beach Park",34.41681648,-119.8324352,"06:31:00","16:56:00","Clear",51,57,"0",8,2.3
101,"East Beach",34.41634896,-119.6804242,"06:36:00","16:52:00","Clear",56,60,"0",6,1.3
101,"East Beach",34.41634896,-119.6804242,"07:20:00","18:04:00","Overcast",55,63,"97",11,1
101,"East Beach",34.41634896,-119.6804242,"06:29:00","16:56:00","Clear",56,60,"0",2,0.7
101,"East Beach",34.41634896,-119.6804242,"06:30:00","16:55:00","Clear",50,59,"0",8,2
101,"East Beach",34.41634896,-119.6804242,"06:31:00","16:55:00","Partly cloudy",55,59,"1",10,1.6
97,"Sands Beach",34.407591,-119.879251,"07:21:00","18:05:00","Overcast",54,61,"99",16,2
97,"Sands Beach",34.407591,-119.879251,"06:32:00","16:56:00","Clear",55,57,"0",8,1.6
97,"Sands Beach",34.407591,-119.879251,"06:37:00","16:53:00","Clear",58,54,"0",4,1.6
97,"Sands Beach",34.407591,-119.879251,"06:31:00","16:56:00","Clear",51,57,"0",8,2.3
97,"Sands Beach",34.407591,-119.879251,"06:30:00","16:57:00","Clear",56,58,"0",4,1
102,"West Beach",34.40535704,-119.6973811,"06:31:00","16:55:00","Partly cloudy",55,59,"1",10,1.6
102,"West Beach",34.40535704,-119.6973811,"06:36:00","16:52:00","Clear",56,60,"0",6,1.3
102,"West Beach",34.40535704,-119.6973811,"07:20:00","18:04:00","Overcast",55,63,"97",11,1
102,"West Beach",34.40535704,-119.6973811,"06:29:00","16:56:00","Clear",56,60,"0",2,0.7
102,"West Beach",34.40535704,-119.6973811,"06:30:00","16:55:00","Clear",50,59,"0",8,2
103,"Arroyo Burro Beach",34.4026134,-119.7430753,"06:36:00","16:52:00","Clear",56,60,"0",6,1.3
103,"Arroyo Burro Beach",34.4026134,-119.7430753,"07:20:00","18:04:00","Overcast",55,63,"97",11,1
103,"Arroyo Burro Beach",34.4026134,-119.7430753,"06:29:00","16:56:00","Clear",56,60,"0",2,0.7
103,"Arroyo Burro Beach",34.4026134,-119.7430753,"06:30:00","16:55:00","Clear",50,59,"0",8,2
103,"Arroyo Burro Beach",34.4026134,-119.7430753,"06:31:00","16:55:00","Partly cloudy",55,59,"1",10,1.6
104,"Leadbetter Beach",34.40248784,-119.699369,"07:20:00","18:04:00","Overcast",55,63,"97",11,1
104,"Leadbetter Beach",34.40248784,-119.699369,"06:36:00","16:52:00","Clear",56,60,"0",6,1.3
104,"Leadbetter Beach",34.40248784,-119.699369,"06:29:00","16:56:00","Clear",56,60,"0",2,0.7
104,"Leadbetter Beach",34.40248784,-119.699369,"06:30:00","16:55:00","Clear",50,59,"0",8,2
104,"Leadbetter Beach",34.40248784,-119.699369,"06:31:00","16:55:00","Partly cloudy",55,59,"1",10,1.6
105,"Carpinteria State Beach",34.39281987,-119.5240894,"06:35:00","16:51:00","Clear",56,60,"0",6,1.3
105,"Carpinteria State Beach",34.39281987,-119.5240894,"06:30:00","16:54:00","Partly cloudy",55,59,"1",10,1.6
105,"Carpinteria State Beach",34.39281987,-119.5240894,"06:29:00","16:55:00","Clear",50,59,"0",8,2
105,"Carpinteria State Beach",34.39281987,-119.5240894,"06:28:00","16:55:00","Clear",56,60,"0",2,0.7
105,"Carpinteria State Beach",34.39281987,-119.5240894,"07:19:00","18:04:00","Overcast",55,63,"97",11,1
106,"Rincon Beach Park",34.3801909,-119.4831245,"06:29:00","16:55:00","Clear",50,59,"0",8,2
106,"Rincon Beach Park",34.3801909,-119.4831245,"06:30:00","16:54:00","Partly cloudy",55,59,"1",10,1.6
106,"Rincon Beach Park",34.3801909,-119.4831245,"06:28:00","16:55:00","Clear",56,60,"0",2,0.7
106,"Rincon Beach Park",34.3801909,-119.4831245,"07:19:00","18:04:00","Overcast",55,63,"97",11,1
106,"Rincon Beach Park",34.3801909,-119.4831245,"06:35:00","16:51:00","Clear",56,60,"0",6,1.3
107,"Emma Wood State Beach",34.29332738,-119.3400669,"06:28:00","16:54:00","Clear",55,56,"0",6,3.3
107,"Emma Wood State Beach",34.29332738,-119.3400669,"07:18:00","18:03:00","Overcast",60,64,"98",16,1.6
107,"Emma Wood State Beach",34.29332738,-119.3400669,"06:27:00","16:55:00","Clear",59,57,"0",6,1.3
107,"Emma Wood State Beach",34.29332738,-119.3400669,"06:29:00","16:53:00","Clear",58,56,"0",12,2.6
107,"Emma Wood State Beach",34.29332738,-119.3400669,"06:34:00","16:51:00","Clear",60,57,"0",11,2.6
108,"San Buenaventura State Beach",34.26991871,-119.2768745,"06:31:00","16:52:00","Clear",60,56,"0",11,2
108,"San Buenaventura State Beach",34.26991871,-119.2768745,"06:27:00","16:55:00","Clear",59,57,"0",6,1.3
108,"San Buenaventura State Beach",34.26991871,-119.2768745,"07:18:00","18:03:00","Overcast",60,64,"98",16,1.6
108,"San Buenaventura State Beach",34.26991871,-119.2768745,"06:29:00","16:53:00","Clear",58,56,"0",12,2.6
108,"San Buenaventura State Beach",34.26991871,-119.2768745,"06:28:00","16:54:00","Clear",55,56,"0",6,3.3
108,"San Buenaventura State Beach",34.26991871,-119.2768745,"06:34:00","16:51:00","Clear",60,57,"0",11,2.6
109,"McGrath State Beach",34.2210903,-119.259957,"06:28:00","16:54:00","Clear",55,56,"0",6,3.3
109,"McGrath State Beach",34.2210903,-119.259957,"06:31:00","16:52:00","Clear",60,56,"0",11,2
109,"McGrath State Beach",34.2210903,-119.259957,"06:34:00","16:51:00","Clear",60,57,"0",11,2.6
109,"McGrath State Beach",34.2210903,-119.259957,"06:27:00","16:55:00","Clear",59,57,"0",6,1.3
109,"McGrath State Beach",34.2210903,-119.259957,"07:18:00","18:03:00","Overcast",60,64,"98",16,1.6
109,"McGrath State Beach",34.2210903,-119.259957,"06:29:00","16:53:00","Clear",58,56,"0",12,2.6
110,"Oxnard Beach Park",34.17672826,-119.2371455,"06:33:00","16:51:00","Clear",60,57,"0",11,2.6
110,"Oxnard Beach Park",34.17672826,-119.2371455,"07:18:00","18:03:00","Overcast",60,64,"98",16,1.6
110,"Oxnard Beach Park",34.17672826,-119.2371455,"06:27:00","16:55:00","Clear",59,57,"0",6,1.3
110,"Oxnard Beach Park",34.17672826,-119.2371455,"06:31:00","16:52:00","Clear",60,56,"0",11,2
110,"Oxnard Beach Park",34.17672826,-119.2371455,"06:28:00","16:54:00","Clear",55,56,"0",6,3.3
110,"Oxnard Beach Park",34.17672826,-119.2371455,"06:29:00","16:53:00","Clear",58,56,"0",12,2.6
111,"Silver Strand Beach",34.150945,-119.219362,"07:18:00","18:03:00","Overcast",60,64,"98",16,1.6
111,"Silver Strand Beach",34.150945,-119.219362,"06:33:00","16:51:00","Clear",62,57,"0",30,2
111,"Silver Strand Beach",34.150945,-119.219362,"06:28:00","16:54:00","Clear",55,56,"0",6,3.3
111,"Silver Strand Beach",34.150945,-119.219362,"06:27:00","16:55:00","Clear",59,57,"0",6,1.3
111,"Silver Strand Beach",34.150945,-119.219362,"06:29:00","16:53:00","Clear",58,56,"0",12,2.6
111,"Silver Strand Beach",34.150945,-119.219362,"06:31:00","16:52:00","Clear",60,56,"0",11,2
112,"Port Hueneme Beach Park",34.14254714,-119.1960592,"06:30:00","16:52:00","Clear",62,57,"0",28,2.3
112,"Port Hueneme Beach Park",34.14254714,-119.1960592,"06:33:00","16:51:00","Clear",62,57,"0",30,2
112,"Port Hueneme Beach Park",34.14254714,-119.1960592,"06:29:00","16:53:00","Clear",60,57,"0",7,2.6
112,"Port Hueneme Beach Park",34.14254714,-119.1960592,"06:28:00","16:54:00","Clear",55,60,"0",9,3.9
112,"Port Hueneme Beach Park",34.14254714,-119.1960592,"07:18:00","18:03:00","Cloudy",60,65,"65",26,2
112,"Port Hueneme Beach Park",34.14254714,-119.1960592,"06:27:00","16:55:00","Clear",59,61,"0",8,1.3
114,"County Line Beach",34.051417,-118.9601453,"06:33:00","16:50:00","Clear",62,57,"0",30,2
114,"County Line Beach",34.051417,-118.9601453,"06:28:00","16:53:00","Clear",60,57,"0",7,2.6
114,"County Line Beach",34.051417,-118.9601453,"06:27:00","16:54:00","Clear",55,60,"0",9,3.9
114,"County Line Beach",34.051417,-118.9601453,"06:30:00","16:52:00","Clear",62,57,"0",28,2.3
114,"County Line Beach",34.051417,-118.9601453,"06:26:00","16:54:00","Clear",59,61,"0",8,1.3
114,"County Line Beach",34.051417,-118.9601453,"07:17:00","18:02:00","Cloudy",60,65,"65",26,2
115,"Leo Carrillo State Park",34.04417165,-118.9353832,"07:17:00","18:02:00","Cloudy",60,65,"65",26,2
115,"Leo Carrillo State Park",34.04417165,-118.9353832,"06:33:00","16:50:00","Clear",62,57,"0",30,2
115,"Leo Carrillo State Park",34.04417165,-118.9353832,"06:28:00","16:53:00","Clear",60,57,"0",7,2.6
115,"Leo Carrillo State Park",34.04417165,-118.9353832,"06:27:00","16:54:00","Clear",55,60,"0",9,3.9
115,"Leo Carrillo State Park",34.04417165,-118.9353832,"06:30:00","16:52:00","Clear",62,57,"0",28,2.3
115,"Leo Carrillo State Park",34.04417165,-118.9353832,"06:26:00","16:54:00","Clear",59,61,"0",8,1.3
116,"El Pescador State Beach",34.04055637,-118.8920206,"06:33:00","16:50:00","Clear",62,57,"0",30,2
116,"El Pescador State Beach",34.04055637,-118.8920206,"06:30:00","16:52:00","Clear",62,57,"0",28,2.3
116,"El Pescador State Beach",34.04055637,-118.8920206,"06:27:00","16:54:00","Clear",55,60,"0",9,3.9
116,"El Pescador State Beach",34.04055637,-118.8920206,"06:28:00","16:53:00","Clear",60,57,"0",7,2.6
116,"El Pescador State Beach",34.04055637,-118.8920206,"06:26:00","16:54:00","Clear",59,61,"0",8,1.3
116,"El Pescador State Beach",34.04055637,-118.8920206,"07:17:00","18:02:00","Cloudy",60,65,"65",26,2
117,"La Piedra State Beach",34.03985483,-118.8874178,"06:27:00","16:54:00","Clear",55,60,"0",9,3.9
117,"La Piedra State Beach",34.03985483,-118.8874178,"06:28:00","16:53:00","Clear",60,57,"0",7,2.6
117,"La Piedra State Beach",34.03985483,-118.8874178,"07:17:00","18:02:00","Cloudy",60,65,"65",26,2
117,"La Piedra State Beach",34.03985483,-118.8874178,"06:33:00","16:50:00","Clear",62,57,"0",30,2
117,"La Piedra State Beach",34.03985483,-118.8874178,"06:26:00","16:54:00","Clear",59,61,"0",8,1.3
117,"La Piedra State Beach",34.03985483,-118.8874178,"06:30:00","16:52:00","Clear",62,57,"0",28,2.3
118,"Robert Meyer Memorial State Beach",34.03869785,-118.8758222,"06:26:00","16:54:00","Clear",59,61,"0",8,1.3
118,"Robert Meyer Memorial State Beach",34.03869785,-118.8758222,"06:33:00","16:50:00","Clear",62,57,"0",30,2
118,"Robert Meyer Memorial State Beach",34.03869785,-118.8758222,"07:17:00","18:02:00","Cloudy",60,65,"65",26,2
118,"Robert Meyer Memorial State Beach",34.03869785,-118.8758222,"06:30:00","16:52:00","Clear",62,57,"0",28,2.3
118,"Robert Meyer Memorial State Beach",34.03869785,-118.8758222,"06:27:00","16:54:00","Clear",55,60,"0",9,3.9
118,"Robert Meyer Memorial State Beach",34.03869785,-118.8758222,"06:28:00","16:53:00","Clear",60,57,"0",7,2.6
113,"Topanga Beach",34.038412,-118.582189,"06:25:00","16:51:00","Clear",58,62,"0",7,1.3
113,"Topanga Beach",34.038412,-118.582189,"06:25:00","16:51:00","Partly cloudy",55,62,"3",11,1.3
113,"Topanga Beach",34.038412,-118.582189,"06:27:00","16:50:00","Clear",61,58,"0",6,1.3
113,"Topanga Beach",34.038412,-118.582189,"06:30:00","16:48:00","Clear",60,59,"0",9,1
113,"Topanga Beach",34.038412,-118.582189,"06:24:00","16:52:00","Clear",59,62,"0",6,1
113,"Topanga Beach",34.038412,-118.582189,"07:15:00","18:00:00","Overcast",60,66,"100",6,1.3
119,"Broad Beach",34.0378004,-118.8678132,"06:28:00","16:53:00","Clear",60,57,"0",7,2.6
119,"Broad Beach",34.0378004,-118.8678132,"07:17:00","18:02:00","Cloudy",60,65,"65",26,2
119,"Broad Beach",34.0378004,-118.8678132,"06:33:00","16:50:00","Clear",62,57,"0",30,2
119,"Broad Beach",34.0378004,-118.8678132,"06:26:00","16:54:00","Clear",59,61,"0",8,1.3
119,"Broad Beach",34.0378004,-118.8678132,"06:30:00","16:52:00","Clear",62,57,"0",28,2.3
119,"Broad Beach",34.0378004,-118.8678132,"06:27:00","16:54:00","Clear",55,60,"0",9,3.9
120,"Will Rogers State Beach",34.03695749,-118.5375772,"06:24:00","16:52:00","Clear",59,62,"0",6,1
120,"Will Rogers State Beach",34.03695749,-118.5375772,"07:15:00","18:00:00","Overcast",60,66,"100",6,1.3
120,"Will Rogers State Beach",34.03695749,-118.5375772,"06:30:00","16:48:00","Clear",60,59,"0",9,1
120,"Will Rogers State Beach",34.03695749,-118.5375772,"06:27:00","16:50:00","Clear",61,58,"0",6,1.3
120,"Will Rogers State Beach",34.03695749,-118.5375772,"06:25:00","16:51:00","Partly cloudy",55,62,"3",11,1.3
120,"Will Rogers State Beach",34.03695749,-118.5375772,"06:25:00","16:51:00","Clear",58,62,"0",7,1.3
121,"Lechuza Beach",34.03610607,-118.8662851,"06:30:00","16:52:00","Clear",62,57,"0",28,2.3
121,"Lechuza Beach",34.03610607,-118.8662851,"06:28:00","16:53:00","Clear",60,57,"0",7,2.6
121,"Lechuza Beach",34.03610607,-118.8662851,"07:17:00","18:02:00","Cloudy",60,65,"65",26,2
121,"Lechuza Beach",34.03610607,-118.8662851,"06:33:00","16:50:00","Clear",62,57,"0",30,2
121,"Lechuza Beach",34.03610607,-118.8662851,"06:26:00","16:54:00","Clear",59,61,"0",8,1.3
121,"Lechuza Beach",34.03610607,-118.8662851,"06:27:00","16:54:00","Clear",55,60,"0",9,3.9
122,"Malibu Lagoon State Beach",34.03397257,-118.6803286,"06:25:00","16:51:00","Partly cloudy",55,62,"3",11,1.3
122,"Malibu Lagoon State Beach",34.03397257,-118.6803286,"06:25:00","16:51:00","Clear",58,62,"0",7,1.3
122,"Malibu Lagoon State Beach",34.03397257,-118.6803286,"07:15:00","18:00:00","Overcast",60,66,"100",6,1.3
122,"Malibu Lagoon State Beach",34.03397257,-118.6803286,"06:24:00","16:52:00","Clear",59,62,"0",6,1
122,"Malibu Lagoon State Beach",34.03397257,-118.6803286,"06:27:00","16:50:00","Clear",61,58,"0",6,1.3
122,"Malibu Lagoon State Beach",34.03397257,-118.6803286,"06:30:00","16:48:00","Clear",60,59,"0",9,1
123,"Palisades Park",34.02321351,-118.5095999,"06:25:00","16:51:00","Clear",58,62,"0",7,1.3
123,"Palisades Park",34.02321351,-118.5095999,"06:30:00","16:48:00","Clear",60,59,"0",9,1
123,"Palisades Park",34.02321351,-118.5095999,"06:25:00","16:51:00","Partly cloudy",55,62,"3",11,1.3
123,"Palisades Park",34.02321351,-118.5095999,"06:27:00","16:50:00","Clear",61,58,"0",6,1.3
123,"Palisades Park",34.02321351,-118.5095999,"06:24:00","16:52:00","Clear",59,62,"0",6,1
123,"Palisades Park",34.02321351,-118.5095999,"07:15:00","18:00:00","Overcast",60,66,"100",6,1.3
124,"Zuma Beach County Park",34.02190008,-118.8306025,"07:17:00","18:02:00","Cloudy",60,65,"65",26,2
124,"Zuma Beach County Park",34.02190008,-118.8306025,"06:26:00","16:54:00","Clear",59,61,"0",8,1.3
124,"Zuma Beach County Park",34.02190008,-118.8306025,"06:30:00","16:52:00","Clear",62,57,"0",28,2.3
124,"Zuma Beach County Park",34.02190008,-118.8306025,"06:27:00","16:54:00","Clear",55,60,"0",9,3.9
124,"Zuma Beach County Park",34.02190008,-118.8306025,"06:28:00","16:53:00","Clear",60,57,"0",7,2.6
124,"Zuma Beach County Park",34.02190008,-118.8306025,"06:33:00","16:50:00","Clear",62,57,"0",30,2
125,"Santa Monica State Beach",34.01453645,-118.5023759,"06:24:00","16:52:00","Clear",59,62,"0",6,1
125,"Santa Monica State Beach",34.01453645,-118.5023759,"06:27:00","16:50:00","Clear",61,58,"0",6,1.3
125,"Santa Monica State Beach",34.01453645,-118.5023759,"06:25:00","16:51:00","Partly cloudy",55,62,"3",11,1.3
125,"Santa Monica State Beach",34.01453645,-118.5023759,"06:25:00","16:51:00","Clear",58,62,"0",7,1.3
125,"Santa Monica State Beach",34.01453645,-118.5023759,"06:30:00","16:48:00","Clear",60,59,"0",9,1
125,"Santa Monica State Beach",34.01453645,-118.5023759,"07:15:00","18:00:00","Overcast",60,66,"100",6,1.3
126,"Point Dume State Beach",34.01137544,-118.8169822,"06:28:00","16:53:00","Clear",60,57,"0",7,2.6
126,"Point Dume State Beach",34.01137544,-118.8169822,"07:17:00","18:02:00","Cloudy",60,65,"65",26,2
126,"Point Dume State Beach",34.01137544,-118.8169822,"06:26:00","16:54:00","Clear",59,61,"0",8,1.3
126,"Point Dume State Beach",34.01137544,-118.8169822,"06:30:00","16:52:00","Clear",62,57,"0",28,2.3
126,"Point Dume State Beach",34.01137544,-118.8169822,"06:27:00","16:54:00","Clear",55,60,"0",9,3.9
126,"Point Dume State Beach",34.01137544,-118.8169822,"06:33:00","16:50:00","Clear",62,57,"0",30,2
127,"Venice Beach",33.97918361,-118.469256,"06:23:00","16:52:00","Clear",59,62,"0",6,1
127,"Venice Beach",33.97918361,-118.469256,"07:15:00","18:00:00","Overcast",60,66,"100",6,1.3
127,"Venice Beach",33.97918361,-118.469256,"06:30:00","16:48:00","Clear",60,59,"0",9,1
127,"Venice Beach",33.97918361,-118.469256,"06:25:00","16:51:00","Clear",58,62,"0",7,1.3
127,"Venice Beach",33.97918361,-118.469256,"06:24:00","16:51:00","Partly cloudy",55,62,"3",11,1.3
127,"Venice Beach",33.97918361,-118.469256,"06:27:00","16:49:00","Clear",61,58,"0",6,1.3
128,"Playa Del Rey",33.953557,-118.4489999,"06:27:00","16:49:00","Clear",61,58,"0",6,1.3
128,"Playa Del Rey",33.953557,-118.4489999,"06:23:00","16:52:00","Clear",59,62,"0",6,1
128,"Playa Del Rey",33.953557,-118.4489999,"07:15:00","18:00:00","Overcast",60,66,"100",6,1.3
128,"Playa Del Rey",33.953557,-118.4489999,"06:30:00","16:48:00","Clear",60,59,"0",9,1
128,"Playa Del Rey",33.953557,-118.4489999,"06:25:00","16:51:00","Clear",58,62,"0",7,1.3
128,"Playa Del Rey",33.953557,-118.4489999,"06:24:00","16:51:00","Partly cloudy",55,62,"3",11,1.3
129,"Dockweiler Beach",33.93020159,-118.4361253,"06:27:00","16:50:00","Clear",62,59,"0",5,2
129,"Dockweiler Beach",33.93020159,-118.4361253,"06:24:00","16:51:00","Clear",58,62,"0",9,2.6
129,"Dockweiler Beach",33.93020159,-118.4361253,"06:23:00","16:52:00","Clear",61,59,"0",9,1.6
129,"Dockweiler Beach",33.93020159,-118.4361253,"07:14:00","18:00:00","Cloudy",62,66,"80",12,2.3
129,"Dockweiler Beach",33.93020159,-118.4361253,"06:30:00","16:48:00","Clear",62,59,"0",6,2.3
129,"Dockweiler Beach",33.93020159,-118.4361253,"06:25:00","16:51:00","Clear",60,59,"0",10,3
